route_id,service_id,trip_id,shape_id
480,1,480_12_20,
480,1,480_12_30,
480,1,480_12_40,
480,1,480_12_50,
480,1,480_13_0,
480,1,480_13_10,
480,1,480_13_20,
480,1,480_13_30,
480,1,480_13_40,
480,1,480_13_50,
480,1,480_14_0,
480,1,480_14_10,
480,1,480_14_20,
480,1,480_14_30,
480,1,480_14_40,
480,1,480_14_50,
480,1,480_15_0,
480,1,480_15_10,
480,1,480_15_20,
480,1,480_15_30,
480,1,480_15_40,
480,1,480_15_50,
480,1,480_16_0,
480,1,480_16_10,
480,1,480_16_20,
480,1,480_16_30,
480,1,480_16_40,
480,1,480_16_50,
480,1,480_17_0,
480,1,480_17_10,
480,1,480_17_20,
480,1,480_17_30,
480,1,480_17_40,
480,1,480_17_50,
480,1,480_18_0,
480,1,480_18_10,
480,1,480_18_20,
480,1,480_18_30,
480,1,480_18_40,
480,1,480_18_50,
480,1,480_19_0,
480,1,480_19_10,
480,1,480_19_20,
480,1,480_19_30,
480,1,480_19_40,
480,1,480_19_50,
480,1,480_20_0,
480,1,480_20_10,
480,1,480_20_20,
480,1,480_20_30,
480,1,480_20_40,
480,1,480_20_50,
480,1,480_21_0,
480,1,480_21_10,
480,1,480_21_20,
480,1,480_21_30,
480,1,480_21_40,
480,1,480_21_50,
480,1,480_22_0,
480,1,480_22_10,
480,1,480_22_20,
481,1,481_5_30,
481,1,481_5_40,
481,1,481_5_50,
481,1,481_6_0,
481,1,481_6_10,
481,1,481_6_20,
481,1,481_6_30,
481,1,481_6_40,
481,1,481_6_50,
481,1,481_7_0,
481,1,481_7_10,
481,1,481_7_20,
481,1,481_7_30,
481,1,481_7_40,
481,1,481_7_50,
481,1,481_8_0,
481,1,481_8_10,
481,1,481_8_20,
481,1,481_8_30,
481,1,481_8_40,
481,1,481_8_50,
481,1,481_9_0,
481,1,481_9_10,
481,1,481_9_20,
481,1,481_9_30,
481,1,481_9_40,
481,1,481_9_50,
481,1,481_10_0,
481,1,481_10_10,
481,1,481_10_20,
481,1,481_10_30,
481,1,481_10_40,
481,1,481_10_50,
481,1,481_11_0,
481,1,481_11_10,
481,1,481_11_20,
481,1,481_11_30,
481,1,481_11_40,
481,1,481_11_50,
481,1,481_12_0,
481,1,481_12_10,
481,1,481_12_20,
481,1,481_12_30,
481,1,481_12_40,
481,1,481_12_50,
481,1,481_13_0,
481,1,481_13_10,
481,1,481_13_20,
481,1,481_13_30,
481,1,481_13_40,
481,1,481_13_50,
481,1,481_14_0,
481,1,481_14_10,
481,1,481_14_20,
481,1,481_14_30,
481,1,481_14_40,
481,1,481_14_50,
481,1,481_15_0,
481,1,481_15_10,
481,1,481_15_20,
481,1,481_15_30,
481,1,481_15_40,
481,1,481_15_50,
481,1,481_16_0,
481,1,481_16_10,
481,1,481_16_20,
481,1,481_16_30,
481,1,481_16_40,
481,1,481_16_50,
481,1,481_17_0,
481,1,481_17_10,
481,1,481_17_20,
481,1,481_17_30,
481,1,481_17_40,
481,1,481_17_50,
481,1,481_18_0,
481,1,481_18_10,
481,1,481_18_20,
481,1,481_18_30,
481,1,481_18_40,
481,1,481_18_50,
481,1,481_19_0,
481,1,481_19_10,
481,1,481_19_20,
481,1,481_19_30,
481,1,481_19_40,
481,1,481_19_50,
481,1,481_20_0,
481,1,481_20_10,
481,1,481_20_20,
481,1,481_20_30,
481,1,481_20_40,
481,1,481_20_50,
481,1,481_21_0,
481,1,481_21_10,
481,1,481_21_20,
481,1,481_21_30,
481,1,481_21_40,
481,1,481_21_50,
481,1,481_22_0,
481,1,481_22_10,
481,1,481_22_20,
481,1,481_22_30,
481,1,481_22_50,
482,1,482_5_0,
482,1,482_5_10,
482,1,482_5_20,
482,1,482_5_30,
482,1,482_5_40,
482,1,482_5_50,
482,1,482_6_0,
482,1,482_6_10,
482,1,482_6_20,
482,1,482_6_30,
482,1,482_6_40,
482,1,482_6_50,
482,1,482_7_0,
482,1,482_7_10,
482,1,482_7_20,
482,1,482_7_30,
482,1,482_7_40,
482,1,482_7_50,
482,1,482_8_0,
482,1,482_8_10,
482,1,482_8_20,
482,1,482_8_30,
482,1,482_8_40,
482,1,482_8_50,
482,1,482_9_0,
482,1,482_9_10,
482,1,482_9_20,
482,1,482_9_30,
482,1,482_9_40,
482,1,482_9_50,
482,1,482_10_10,
482,1,482_10_40,
483,1,483_19_40,
483,1,483_19_50,
483,1,483_20_0,
483,1,483_20_10,
483,1,483_20_20,
483,1,483_20_30,
483,1,483_20_40,
483,1,483_20_50,
483,1,483_21_0,
483,1,483_21_10,
483,1,483_21_20,
483,1,483_21_30,
483,1,483_21_40,
483,1,483_21_50,
483,1,483_22_0,
483,1,483_22_10,
483,1,483_22_20,
483,1,483_22_30,
483,1,483_22_40,
483,1,483_22_50,
483,1,483_23_0,
483,1,483_23_10,
483,1,483_23_20,
483,1,483_23_30,
483,1,483_23_40,
484,1,484_5_40,
484,1,484_5_50,
484,1,484_6_0,
484,1,484_6_10,
484,1,484_6_20,
484,1,484_6_30,
484,1,484_6_40,
484,1,484_6_50,
484,1,484_7_0,
484,1,484_7_10,
484,1,484_7_20,
484,1,484_7_30,
484,1,484_8_50,
484,1,484_9_0,
484,1,484_10_10,
484,1,484_10_20,
484,1,484_10_30,
484,1,484_10_40,
484,1,484_10_50,
484,1,484_11_0,
484,1,484_13_20,
484,1,484_13_30,
484,1,484_13_40,
484,1,484_14_40,
484,1,484_14_50,
484,1,484_15_20,
484,1,484_15_30,
484,1,484_15_40,
484,1,484_16_50,
484,1,484_17_0,
484,1,484_17_10,
484,1,484_17_20,
484,1,484_17_30,
484,1,484_17_50,
484,1,484_18_0,
484,1,484_18_30,
484,1,484_18_40,
485,1,485_7_0,
485,1,485_7_10,
485,1,485_8_20,
485,1,485_8_30,
485,1,485_8_40,
485,1,485_8_50,
485,1,485_10_40,
485,1,485_10_50,
485,1,485_11_10,
485,1,485_11_40,
485,1,485_11_50,
485,1,485_12_0,
485,1,485_12_30,
485,1,485_14_50,
485,1,485_15_0,
485,1,485_15_10,
485,1,485_15_20,
485,1,485_16_10,
485,1,485_16_20,
485,1,485_16_30,
485,1,485_16_40,
485,1,485_18_0,
485,1,485_18_20,
485,1,485_18_30,
485,1,485_18_40,
485,1,485_18_50,
485,1,485_19_0,
485,1,485_19_10,
485,1,485_19_20,
485,1,485_19_30,
485,1,485_19_40,
485,1,485_19_50,
485,1,485_20_10,
485,1,485_20_20,
486,1,486_8_30,
486,1,486_8_40,
486,1,486_8_50,
486,1,486_9_0,
486,1,486_9_10,
486,1,486_9_20,
486,1,486_9_30,
486,1,486_10_40,
486,1,486_10_50,
486,1,486_11_0,
486,1,486_11_10,
486,1,486_11_20,
486,1,486_13_10,
486,1,486_13_20,
486,1,486_13_30,
486,1,486_13_40,
486,1,486_13_50,
486,1,486_14_50,
486,1,486_15_10,
486,1,486_15_20,
486,1,486_15_30,
486,1,486_15_40,
486,1,486_16_40,
486,1,486_16_50,
486,1,486_17_20,
486,1,486_17_30,
486,1,486_17_40,
487,1,487_7_40,
487,1,487_7_50,
487,1,487_8_0,
487,1,487_8_10,
487,1,487_8_20,
487,1,487_9_30,
487,1,487_9_40,
487,1,487_9_50,
487,1,487_10_0,
487,1,487_10_10,
487,1,487_10_30,
487,1,487_11_20,
487,1,487_11_30,
487,1,487_11_40,
487,1,487_11_50,
487,1,487_12_0,
487,1,487_12_10,
487,1,487_12_20,
487,1,487_14_10,
487,1,487_14_20,
487,1,487_14_30,
487,1,487_14_40,
487,1,487_14_50,
487,1,487_15_30,
487,1,487_15_40,
487,1,487_15_50,
487,1,487_16_0,
487,1,487_16_10,
487,1,487_16_20,
487,1,487_16_30,
487,1,487_19_0,
488,1,488_7_40,
488,1,488_7_50,
488,1,488_8_0,
488,1,488_8_10,
488,1,488_8_20,
488,1,488_9_30,
488,1,488_9_40,
488,1,488_9_50,
488,1,488_10_0,
488,1,488_10_10,
488,1,488_10_30,
488,1,488_11_20,
488,1,488_11_30,
488,1,488_11_40,
488,1,488_11_50,
488,1,488_12_0,
488,1,488_12_10,
488,1,488_12_20,
488,1,488_14_10,
488,1,488_14_20,
488,1,488_14_30,
488,1,488_14_40,
488,1,488_14_50,
488,1,488_15_30,
488,1,488_15_40,
488,1,488_15_50,
488,1,488_16_0,
488,1,488_16_10,
488,1,488_16_20,
488,1,488_16_30,
488,1,488_19_0,
489,1,489_7_40,
489,1,489_7_50,
489,1,489_8_0,
489,1,489_8_10,
489,1,489_8_20,
489,1,489_9_30,
489,1,489_9_40,
489,1,489_9_50,
489,1,489_10_0,
489,1,489_10_10,
489,1,489_10_30,
489,1,489_11_20,
489,1,489_11_30,
489,1,489_11_40,
489,1,489_11_50,
489,1,489_12_0,
489,1,489_12_10,
489,1,489_12_20,
489,1,489_14_10,
489,1,489_14_20,
489,1,489_14_30,
489,1,489_14_40,
489,1,489_14_50,
489,1,489_15_30,
489,1,489_15_40,
489,1,489_15_50,
489,1,489_16_0,
489,1,489_16_10,
489,1,489_16_20,
489,1,489_16_30,
489,1,489_19_0,
490,1,490_7_40,
490,1,490_7_50,
490,1,490_8_0,
490,1,490_8_10,
490,1,490_8_20,
490,1,490_9_30,
490,1,490_9_40,
490,1,490_9_50,
490,1,490_10_0,
490,1,490_10_10,
490,1,490_10_30,
490,1,490_11_20,
490,1,490_11_30,
490,1,490_11_40,
490,1,490_11_50,
490,1,490_12_0,
490,1,490_12_10,
490,1,490_12_20,
490,1,490_14_10,
490,1,490_14_20,
490,1,490_14_30,
490,1,490_14_40,
490,1,490_14_50,
490,1,490_15_30,
490,1,490_15_40,
490,1,490_15_50,
490,1,490_16_0,
490,1,490_16_10,
490,1,490_16_20,
490,1,490_16_30,
490,1,490_19_0,
491,1,491_5_40,
491,1,491_5_50,
491,1,491_6_0,
491,1,491_6_10,
491,1,491_6_20,
491,1,491_6_30,
491,1,491_6_40,
491,1,491_6_50,
491,1,491_7_0,
491,1,491_7_10,
491,1,491_7_20,
491,1,491_7_30,
491,1,491_7_40,
491,1,491_7_50,
491,1,491_8_0,
491,1,491_8_10,
491,1,491_8_20,
491,1,491_8_30,
491,1,491_8_40,
491,1,491_8_50,
491,1,491_9_0,
491,1,491_9_10,
491,1,491_9_20,
491,1,491_9_30,
491,1,491_9_40,
491,1,491_9_50,
491,1,491_10_0,
491,1,491_10_10,
491,1,491_10_20,
491,1,491_10_30,
491,1,491_10_40,
491,1,491_10_50,
491,1,491_11_0,
491,1,491_11_10,
491,1,491_11_20,
491,1,491_11_30,
491,1,491_11_40,
491,1,491_11_50,
491,1,491_12_0,
491,1,491_12_10,
491,1,491_12_20,
491,1,491_12_30,
491,1,491_12_40,
491,1,491_12_50,
491,1,491_13_0,
491,1,491_13_10,
491,1,491_13_20,
491,1,491_13_30,
491,1,491_13_40,
491,1,491_13_50,
491,1,491_14_0,
491,1,491_14_10,
491,1,491_14_20,
491,1,491_14_30,
491,1,491_14_40,
491,1,491_14_50,
491,1,491_15_0,
491,1,491_15_10,
491,1,491_15_20,
491,1,491_15_30,
491,1,491_15_40,
491,1,491_15_50,
491,1,491_16_0,
491,1,491_16_10,
491,1,491_16_20,
491,1,491_16_30,
491,1,491_16_40,
491,1,491_16_50,
491,1,491_17_0,
491,1,491_17_10,
491,1,491_17_20,
491,1,491_17_30,
491,1,491_17_40,
491,1,491_17_50,
491,1,491_18_0,
491,1,491_18_10,
491,1,491_18_20,
491,1,491_18_30,
491,1,491_18_40,
491,1,491_18_50,
491,1,491_19_0,
491,1,491_19_10,
491,1,491_19_20,
491,1,491_19_30,
491,1,491_19_40,
491,1,491_19_50,
491,1,491_20_0,
491,1,491_20_10,
491,1,491_20_20,
491,1,491_20_30,
491,1,491_20_40,
491,1,491_20_50,
491,1,491_21_0,
491,1,491_21_10,
491,1,491_21_20,
492,1,492_6_50,
492,1,492_7_0,
492,1,492_7_10,
492,1,492_7_20,
492,1,492_7_30,
492,1,492_7_40,
492,1,492_7_50,
492,1,492_8_0,
492,1,492_8_10,
492,1,492_8_20,
492,1,492_8_30,
492,1,492_8_40,
492,1,492_8_50,
492,1,492_9_0,
492,1,492_9_10,
492,1,492_9_20,
492,1,492_9_30,
492,1,492_9_40,
492,1,492_9_50,
492,1,492_10_0,
492,1,492_10_10,
492,1,492_10_20,
492,1,492_10_30,
492,1,492_10_40,
492,1,492_10_50,
492,1,492_11_0,
492,1,492_11_10,
492,1,492_11_20,
492,1,492_11_30,
492,1,492_11_40,
492,1,492_11_50,
492,1,492_12_0,
492,1,492_12_10,
492,1,492_12_20,
492,1,492_12_30,
492,1,492_12_40,
492,1,492_12_50,
492,1,492_13_0,
492,1,492_13_10,
492,1,492_13_20,
492,1,492_13_30,
492,1,492_13_40,
492,1,492_13_50,
492,1,492_14_0,
492,1,492_14_10,
492,1,492_14_20,
492,1,492_14_30,
492,1,492_14_40,
492,1,492_14_50,
492,1,492_15_0,
492,1,492_15_10,
492,1,492_15_20,
492,1,492_15_30,
492,1,492_15_40,
492,1,492_15_50,
492,1,492_16_0,
492,1,492_16_10,
492,1,492_16_20,
492,1,492_16_30,
492,1,492_16_40,
492,1,492_16_50,
492,1,492_17_0,
492,1,492_17_10,
492,1,492_17_20,
492,1,492_17_30,
492,1,492_17_40,
492,1,492_17_50,
492,1,492_18_0,
492,1,492_18_10,
492,1,492_18_20,
492,1,492_18_30,
492,1,492_18_40,
492,1,492_18_50,
492,1,492_19_0,
492,1,492_19_10,
492,1,492_19_20,
492,1,492_19_30,
492,1,492_19_40,
492,1,492_19_50,
492,1,492_20_0,
492,1,492_20_10,
492,1,492_20_20,
492,1,492_20_30,
492,1,492_20_40,
492,1,492_20_50,
492,1,492_21_0,
492,1,492_21_10,
492,1,492_21_20,
493,1,493_18_10,
493,1,493_18_20,
493,1,493_18_30,
493,1,493_18_40,
493,1,493_18_50,
493,1,493_19_0,
493,1,493_19_10,
493,1,493_19_20,
493,1,493_19_30,
493,1,493_19_40,
493,1,493_19_50,
493,1,493_20_0,
493,1,493_20_10,
493,1,493_20_20,
493,1,493_20_30,
493,1,493_20_40,
493,1,493_20_50,
493,1,493_21_0,
493,1,493_21_10,
493,1,493_21_20,
493,1,493_21_30,
493,1,493_21_40,
493,1,493_21_50,
493,1,493_22_0,
493,1,493_22_10,
493,1,493_22_20,
494,1,494_18_10,
494,1,494_18_20,
494,1,494_18_30,
494,1,494_18_40,
494,1,494_18_50,
494,1,494_19_0,
494,1,494_19_10,
494,1,494_19_20,
494,1,494_19_30,
494,1,494_19_40,
494,1,494_19_50,
494,1,494_20_0,
494,1,494_20_10,
494,1,494_20_20,
494,1,494_20_30,
494,1,494_20_40,
494,1,494_20_50,
494,1,494_21_0,
494,1,494_21_10,
494,1,494_21_20,
494,1,494_21_30,
494,1,494_21_40,
494,1,494_21_50,
494,1,494_22_0,
494,1,494_22_10,
494,1,494_22_20,
495,1,495_18_10,
495,1,495_18_20,
495,1,495_18_30,
495,1,495_18_40,
495,1,495_18_50,
495,1,495_19_0,
495,1,495_19_10,
495,1,495_19_20,
495,1,495_19_30,
495,1,495_19_40,
495,1,495_19_50,
495,1,495_20_0,
495,1,495_20_10,
495,1,495_20_20,
495,1,495_20_30,
495,1,495_20_40,
495,1,495_20_50,
495,1,495_21_0,
495,1,495_21_10,
495,1,495_21_20,
495,1,495_21_30,
495,1,495_21_40,
495,1,495_21_50,
495,1,495_22_0,
495,1,495_22_10,
495,1,495_22_20,
496,1,496_5_20,
496,1,496_5_30,
496,1,496_5_40,
496,1,496_5_50,
496,1,496_6_0,
496,1,496_6_10,
496,1,496_6_20,
496,1,496_6_30,
496,1,496_6_40,
496,1,496_6_50,
496,1,496_7_0,
496,1,496_7_10,
496,1,496_7_20,
496,1,496_7_30,
496,1,496_7_40,
496,1,496_8_0,
496,1,496_8_10,
496,1,496_8_20,
496,1,496_8_40,
496,1,496_8_50,
496,1,496_9_0,
497,1,497_5_20,
497,1,497_5_30,
497,1,497_5_40,
497,1,497_5_50,
497,1,497_6_0,
497,1,497_6_10,
497,1,497_6_20,
497,1,497_6_30,
497,1,497_6_40,
497,1,497_6_50,
497,1,497_7_0,
497,1,497_7_10,
497,1,497_7_20,
497,1,497_7_30,
497,1,497_7_40,
497,1,497_8_0,
497,1,497_8_10,
497,1,497_8_20,
497,1,497_8_40,
497,1,497_8_50,
497,1,497_9_0,
498,1,498_5_20,
498,1,498_5_30,
498,1,498_5_40,
498,1,498_5_50,
498,1,498_6_0,
498,1,498_6_10,
498,1,498_6_20,
498,1,498_6_30,
498,1,498_6_40,
498,1,498_6_50,
498,1,498_7_0,
498,1,498_7_10,
498,1,498_7_20,
498,1,498_7_30,
498,1,498_7_40,
498,1,498_8_0,
498,1,498_8_10,
498,1,498_8_20,
498,1,498_8_40,
498,1,498_8_50,
498,1,498_9_0,
499,1,499_5_0,
499,1,499_5_10,
499,1,499_5_20,
499,1,499_5_30,
499,1,499_5_40,
499,1,499_5_50,
499,1,499_6_0,
499,1,499_6_10,
499,1,499_6_20,
499,1,499_6_30,
499,1,499_6_40,
499,1,499_6_50,
499,1,499_7_0,
499,1,499_7_10,
499,1,499_7_20,
499,1,499_7_30,
499,1,499_7_40,
499,1,499_7_50,
499,1,499_8_0,
499,1,499_8_10,
499,1,499_8_20,
499,1,499_8_30,
499,1,499_8_50,
499,1,499_9_10,
500,1,500_19_20,
500,1,500_19_30,
500,1,500_19_40,
500,1,500_19_50,
500,1,500_20_0,
500,1,500_20_10,
500,1,500_20_20,
500,1,500_20_30,
500,1,500_20_40,
500,1,500_20_50,
500,1,500_21_0,
500,1,500_21_10,
500,1,500_21_20,
500,1,500_21_30,
500,1,500_21_40,
500,1,500_21_50,
500,1,500_22_0,
500,1,500_22_10,
500,1,500_22_20,
500,1,500_22_30,
500,1,500_22_40,
500,1,500_22_50,
500,1,500_23_0,
500,1,500_23_10,
501,1,501_5_0,
501,1,501_5_10,
501,1,501_5_20,
501,1,501_5_30,
501,1,501_5_40,
501,1,501_5_50,
501,1,501_6_0,
501,1,501_6_10,
501,1,501_6_20,
501,1,501_6_30,
501,1,501_6_40,
501,1,501_6_50,
501,1,501_7_0,
501,1,501_7_10,
501,1,501_7_20,
501,1,501_7_30,
501,1,501_7_40,
501,1,501_7_50,
501,1,501_8_0,
501,1,501_8_10,
501,1,501_8_20,
501,1,501_8_30,
501,1,501_8_40,
501,1,501_8_50,
501,1,501_9_0,
501,1,501_9_10,
501,1,501_9_30,
501,1,501_9_40,
501,1,501_9_50,
501,1,501_10_10,
501,1,501_10_20,
501,1,501_10_40,
501,1,501_11_0,
501,1,501_11_30,
501,1,501_12_20,
502,1,502_5_0,
502,1,502_5_10,
502,1,502_5_20,
502,1,502_5_30,
502,1,502_5_40,
502,1,502_5_50,
502,1,502_6_0,
502,1,502_6_10,
502,1,502_6_20,
502,1,502_6_30,
502,1,502_6_40,
502,1,502_6_50,
502,1,502_7_0,
502,1,502_7_10,
502,1,502_7_20,
502,1,502_7_30,
502,1,502_7_40,
502,1,502_7_50,
502,1,502_8_0,
502,1,502_8_10,
502,1,502_8_20,
502,1,502_8_30,
502,1,502_8_40,
502,1,502_8_50,
502,1,502_9_0,
502,1,502_9_10,
502,1,502_9_30,
502,1,502_9_40,
502,1,502_9_50,
502,1,502_10_10,
502,1,502_10_20,
502,1,502_10_40,
502,1,502_11_0,
502,1,502_11_30,
502,1,502_12_20,
503,1,503_5_0,
503,1,503_5_10,
503,1,503_5_20,
503,1,503_5_30,
503,1,503_5_40,
503,1,503_5_50,
503,1,503_6_0,
503,1,503_6_10,
503,1,503_6_20,
503,1,503_6_30,
503,1,503_6_40,
503,1,503_6_50,
503,1,503_7_0,
503,1,503_7_10,
503,1,503_7_20,
503,1,503_7_30,
503,1,503_7_40,
503,1,503_7_50,
503,1,503_8_0,
503,1,503_8_10,
503,1,503_8_20,
503,1,503_8_30,
503,1,503_8_40,
503,1,503_8_50,
503,1,503_9_0,
503,1,503_9_10,
503,1,503_9_30,
503,1,503_9_40,
503,1,503_9_50,
503,1,503_10_10,
503,1,503_10_20,
503,1,503_10_40,
503,1,503_11_0,
503,1,503_11_30,
503,1,503_12_20,
504,1,504_5_40,
504,1,504_5_50,
504,1,504_6_0,
504,1,504_6_20,
504,1,504_6_40,
504,1,504_6_50,
504,1,504_7_0,
504,1,504_7_10,
504,1,504_7_20,
504,1,504_7_30,
504,1,504_7_40,
504,1,504_7_50,
504,1,504_8_0,
504,1,504_8_10,
504,1,504_8_20,
504,1,504_8_30,
504,1,504_8_40,
504,1,504_8_50,
504,1,504_9_0,
504,1,504_9_10,
504,1,504_9_20,
504,1,504_9_30,
504,1,504_9_40,
504,1,504_9_50,
504,1,504_10_0,
504,1,504_10_10,
504,1,504_10_20,
504,1,504_10_30,
504,1,504_10_40,
504,1,504_10_50,
504,1,504_11_0,
504,1,504_11_10,
504,1,504_11_20,
504,1,504_11_30,
504,1,504_11_40,
504,1,504_11_50,
504,1,504_12_0,
504,1,504_12_10,
504,1,504_12_20,
504,1,504_12_30,
504,1,504_12_40,
504,1,504_12_50,
504,1,504_13_0,
504,1,504_13_10,
504,1,504_13_20,
504,1,504_13_30,
504,1,504_13_40,
504,1,504_13_50,
504,1,504_14_0,
504,1,504_14_10,
504,1,504_14_20,
504,1,504_14_30,
504,1,504_14_40,
504,1,504_14_50,
504,1,504_15_0,
504,1,504_15_10,
504,1,504_15_20,
504,1,504_15_30,
504,1,504_15_40,
504,1,504_15_50,
504,1,504_16_0,
504,1,504_16_10,
504,1,504_16_20,
504,1,504_16_30,
504,1,504_16_40,
504,1,504_16_50,
504,1,504_17_0,
504,1,504_17_10,
504,1,504_17_20,
504,1,504_17_30,
504,1,504_17_40,
504,1,504_17_50,
504,1,504_18_0,
504,1,504_18_10,
504,1,504_18_20,
504,1,504_18_30,
504,1,504_18_40,
504,1,504_18_50,
504,1,504_19_0,
504,1,504_19_10,
504,1,504_19_20,
504,1,504_19_30,
504,1,504_19_40,
504,1,504_19_50,
504,1,504_20_0,
504,1,504_20_10,
504,1,504_20_20,
504,1,504_20_30,
504,1,504_20_40,
504,1,504_20_50,
504,1,504_21_0,
504,1,504_21_10,
504,1,504_21_20,
504,1,504_21_30,
504,1,504_21_40,
504,1,504_21_50,
504,1,504_22_0,
504,1,504_22_40,
505,1,505_5_40,
505,1,505_5_50,
505,1,505_6_0,
505,1,505_6_10,
505,1,505_6_20,
505,1,505_6_30,
505,1,505_6_40,
505,1,505_6_50,
505,1,505_7_0,
505,1,505_7_10,
505,1,505_7_20,
505,1,505_7_30,
505,1,505_7_40,
505,1,505_7_50,
505,1,505_8_0,
505,1,505_8_10,
505,1,505_8_20,
505,1,505_8_30,
505,1,505_8_40,
505,1,505_8_50,
505,1,505_9_0,
505,1,505_9_10,
505,1,505_9_20,
505,1,505_9_30,
505,1,505_9_40,
505,1,505_9_50,
505,1,505_10_0,
505,1,505_10_10,
505,1,505_10_20,
505,1,505_10_30,
505,1,505_10_40,
505,1,505_10_50,
505,1,505_11_0,
505,1,505_11_10,
505,1,505_11_20,
505,1,505_11_30,
505,1,505_11_40,
505,1,505_11_50,
505,1,505_12_0,
505,1,505_12_10,
505,1,505_12_20,
505,1,505_12_30,
505,1,505_12_40,
505,1,505_12_50,
505,1,505_13_0,
505,1,505_13_10,
505,1,505_13_20,
505,1,505_13_30,
505,1,505_13_40,
505,1,505_13_50,
505,1,505_14_0,
505,1,505_14_10,
505,1,505_14_20,
505,1,505_14_30,
505,1,505_14_40,
505,1,505_14_50,
505,1,505_15_0,
505,1,505_15_10,
505,1,505_15_20,
505,1,505_15_30,
505,1,505_15_40,
505,1,505_15_50,
505,1,505_16_0,
505,1,505_16_10,
505,1,505_16_20,
505,1,505_16_30,
505,1,505_16_40,
505,1,505_16_50,
505,1,505_17_0,
505,1,505_17_10,
505,1,505_17_20,
505,1,505_17_30,
505,1,505_17_40,
505,1,505_17_50,
505,1,505_18_0,
505,1,505_18_10,
505,1,505_18_20,
505,1,505_18_30,
505,1,505_18_40,
505,1,505_18_50,
505,1,505_19_0,
505,1,505_19_10,
505,1,505_19_20,
505,1,505_19_30,
505,1,505_19_40,
505,1,505_19_50,
505,1,505_20_0,
505,1,505_20_10,
505,1,505_20_20,
505,1,505_20_30,
505,1,505_20_40,
505,1,505_20_50,
505,1,505_21_0,
505,1,505_21_10,
505,1,505_21_20,
505,1,505_21_30,
505,1,505_21_40,
505,1,505_21_50,
505,1,505_22_0,
505,1,505_22_10,
505,1,505_22_20,
505,1,505_22_40,
506,1,506_5_40,
506,1,506_5_50,
506,1,506_6_0,
506,1,506_6_10,
506,1,506_6_20,
506,1,506_6_30,
506,1,506_6_40,
506,1,506_6_50,
506,1,506_7_0,
506,1,506_7_10,
506,1,506_7_20,
506,1,506_7_30,
506,1,506_7_40,
506,1,506_7_50,
506,1,506_8_0,
506,1,506_8_10,
506,1,506_8_20,
506,1,506_8_30,
506,1,506_8_40,
506,1,506_8_50,
506,1,506_9_0,
506,1,506_9_10,
506,1,506_9_20,
506,1,506_9_30,
506,1,506_9_40,
506,1,506_9_50,
506,1,506_10_0,
506,1,506_10_10,
506,1,506_10_20,
506,1,506_10_30,
506,1,506_10_40,
506,1,506_10_50,
506,1,506_11_0,
506,1,506_11_10,
506,1,506_11_20,
506,1,506_11_30,
506,1,506_11_40,
506,1,506_11_50,
506,1,506_12_0,
506,1,506_12_10,
506,1,506_12_20,
506,1,506_12_30,
506,1,506_12_40,
506,1,506_12_50,
506,1,506_13_0,
506,1,506_13_10,
506,1,506_13_20,
506,1,506_13_30,
506,1,506_13_40,
506,1,506_13_50,
506,1,506_14_0,
506,1,506_14_10,
506,1,506_14_20,
506,1,506_14_30,
506,1,506_14_40,
506,1,506_14_50,
506,1,506_15_0,
506,1,506_15_10,
506,1,506_15_20,
506,1,506_15_30,
506,1,506_15_40,
506,1,506_15_50,
506,1,506_16_0,
506,1,506_16_10,
506,1,506_16_20,
506,1,506_16_30,
506,1,506_16_40,
506,1,506_16_50,
506,1,506_17_0,
506,1,506_17_10,
506,1,506_17_20,
506,1,506_17_30,
506,1,506_17_40,
506,1,506_17_50,
506,1,506_18_0,
506,1,506_18_10,
506,1,506_18_20,
506,1,506_18_30,
506,1,506_18_40,
506,1,506_18_50,
506,1,506_19_0,
506,1,506_19_10,
506,1,506_19_20,
506,1,506_19_30,
506,1,506_19_40,
506,1,506_19_50,
506,1,506_20_0,
506,1,506_20_10,
506,1,506_20_20,
506,1,506_20_30,
506,1,506_20_40,
506,1,506_20_50,
506,1,506_21_0,
506,1,506_21_10,
506,1,506_21_20,
506,1,506_21_30,
506,1,506_21_40,
506,1,506_21_50,
506,1,506_22_0,
506,1,506_22_10,
506,1,506_22_20,
506,1,506_22_40,
507,1,507_5_40,
507,1,507_5_50,
507,1,507_6_0,
507,1,507_6_10,
507,1,507_6_20,
507,1,507_6_30,
507,1,507_6_40,
507,1,507_6_50,
507,1,507_7_0,
507,1,507_7_10,
507,1,507_7_20,
507,1,507_7_30,
507,1,507_7_40,
507,1,507_7_50,
507,1,507_8_0,
507,1,507_8_10,
507,1,507_8_20,
507,1,507_8_30,
507,1,507_8_40,
507,1,507_8_50,
507,1,507_9_0,
507,1,507_9_10,
507,1,507_9_20,
507,1,507_9_30,
507,1,507_9_40,
507,1,507_9_50,
507,1,507_10_0,
507,1,507_10_10,
507,1,507_10_20,
507,1,507_10_30,
507,1,507_10_40,
507,1,507_10_50,
507,1,507_11_0,
507,1,507_11_10,
507,1,507_11_20,
507,1,507_11_30,
507,1,507_11_40,
507,1,507_11_50,
507,1,507_12_0,
507,1,507_12_10,
507,1,507_12_20,
507,1,507_12_30,
507,1,507_12_40,
507,1,507_12_50,
507,1,507_13_0,
507,1,507_13_10,
507,1,507_13_20,
507,1,507_13_30,
